age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,salary
30,0,9,2,6,1,2,0,8,0,1
23,0,2,2,9,3,0,1,36,20,1
32,0,10,0,9,2,0,1,60,0,1
29,2,9,3,5,4,0,1,25,0,1
40,0,12,0,2,2,0,1,40,0,1
45,5,14,0,5,2,0,1,40,0,0
55,0,13,0,5,2,0,1,40,0,0
59,4,14,0,5,2,0,1,40,0,0
56,0,11,0,3,2,0,1,40,0,0
23,0,8,2,1,3,0,1,50,0,1
37,4,9,0,12,2,0,1,40,0,1
25,0,9,0,1,2,0,1,48,0,1
27,0,5,2,11,5,0,0,24,20,1
21,0,9,2,2,5,0,0,40,0,1
47,4,9,0,10,2,0,1,40,0,0
38,0,10,0,7,2,0,1,60,0,1
62,4,14,1,5,3,0,0,33,0,0
27,0,10,0,3,2,0,1,40,0,1
27,0,9,2,2,1,4,0,40,0,1
40,0,10,0,8,0,0,0,40,0,0
22,1,10,2,3,1,4,1,55,0,0
33,0,9,1,4,3,0,1,60,0,1
28,0,11,0,5,0,0,0,5,0,1
28,0,9,0,7,2,0,1,40,0,1
29,0,9,2,10,5,0,1,55,0,1
46,0,5,1,4,5,0,0,40,0,1
30,0,9,0,7,2,0,1,40,0,1
28,0,10,2,1,3,4,1,40,0,1
39,0,13,0,8,2,0,1,40,0,1
35,0,10,2,3,3,0,1,40,0,1
50,0,10,0,3,0,0,0,39,0,1
63,0,5,4,2,3,0,0,20,0,1
56,0,11,0,1,2,0,1,48,0,0
46,0,10,0,8,2,0,1,40,0,0
19,0,10,2,2,1,0,0,30,0,1
31,0,9,1,2,1,0,0,15,0,1
51,5,14,0,4,2,0,1,40,0,0
17,0,7,2,3,1,0,1,5,0,1
27,4,10,2,12,5,1,0,40,0,1
30,0,10,2,8,1,0,1,45,0,1
18,0,10,2,12,1,0,0,20,0,1
41,0,10,1,4,3,0,1,40,0,1
40,4,14,0,5,0,0,0,40,0,0
35,0,13,2,3,3,0,1,50,0,1
29,0,9,2,3,3,0,0,10,0,1
27,0,13,0,3,2,0,1,55,0,0
25,0,6,2,10,3,0,1,50,0,1
53,0,2,1,2,5,4,0,40,24,1
53,0,13,0,2,2,0,1,35,0,1
26,5,9,2,1,5,0,1,50,0,1
41,0,13,0,5,2,0,1,70,0,1
28,0,9,0,4,2,0,1,70,0,1
48,5,14,3,5,3,0,1,60,0,1
22,0,13,2,4,3,0,1,30,0,1
40,3,15,0,5,2,0,1,40,0,0
52,2,13,0,4,2,0,1,60,12,0
53,4,14,4,5,5,4,0,35,0,1
40,0,10,0,1,2,0,1,50,0,0
57,0,12,1,7,3,0,1,75,0,1
53,1,11,3,1,3,0,1,40,17,1
23,0,10,2,8,3,0,0,8,0,1
31,1,10,0,1,2,0,1,40,0,1
20,0,5,2,6,1,0,1,28,0,1
25,0,15,2,5,3,0,0,20,0,1
37,0,10,2,4,5,4,0,40,0,1
50,0,9,0,1,2,0,1,40,0,0
34,1,9,0,10,2,0,1,35,0,1
37,0,13,0,4,2,0,1,50,0,0
52,0,13,0,4,2,0,1,45,0,0
29,1,11,0,9,2,0,1,90,0,1
49,0,10,0,4,2,0,1,40,0,0
31,0,10,0,2,0,0,0,40,0,1
47,0,9,0,1,2,0,1,40,0,1
51,1,9,0,1,2,0,1,70,0,1
27,0,9,0,3,0,0,0,50,0,1
23,0,13,2,4,3,0,1,40,0,1
55,0,9,0,5,2,0,1,46,0,1
28,0,10,0,4,2,0,1,50,0,0
31,4,13,2,5,3,0,0,40,5,1
30,0,9,2,10,1,4,1,40,0,1
23,0,13,2,5,1,0,1,60,0,1
19,0,9,2,3,1,0,1,50,0,1
22,0,10,2,3,1,0,1,25,0,1
50,0,9,1,2,5,0,0,25,0,1
21,0,9,2,2,1,0,1,35,0,1
75,2,10,4,3,3,0,1,40,0,0
29,0,9,2,7,1,1,1,40,5,1
47,0,10,0,1,2,0,1,40,0,0
20,0,9,2,7,3,0,1,40,0,1
33,0,9,2,2,1,0,1,40,0,1
45,0,16,0,5,2,1,1,45,11,0
41,0,11,1,5,5,0,0,43,0,1
23,0,9,2,7,1,0,1,40,0,1
38,0,13,0,8,2,0,1,50,0,0
67,5,10,0,12,2,0,1,41,0,0
21,0,10,2,0,1,0,1,35,0,1
38,0,10,2,5,3,0,1,45,0,1
31,0,9,0,1,2,0,1,40,0,1
59,1,10,0,3,2,0,1,40,0,1
36,0,9,2,2,3,0,1,40,0,1
50,4,10,4,5,5,0,1,40,0,1
60,2,6,0,1,2,0,1,40,0,1
30,0,14,0,4,2,0,1,45,0,0
28,2,13,2,3,3,0,1,50,0,1
36,0,10,0,1,2,0,1,60,0,0
27,0,9,0,2,2,0,1,40,17,1
18,0,8,2,2,1,0,0,20,0,1
44,4,10,0,4,2,0,1,40,0,0
56,0,4,0,2,2,4,1,40,0,1
51,2,13,0,12,2,4,1,40,0,0
48,0,13,0,5,2,0,1,45,16,0
31,0,11,0,5,2,0,1,45,0,1
35,0,11,2,10,3,0,1,40,0,1
35,0,9,1,6,4,0,1,40,0,1
36,0,10,0,1,2,0,1,40,0,1
47,1,12,0,1,2,0,1,65,0,1
23,0,10,2,2,3,0,1,25,0,1
21,0,10,2,3,4,4,0,20,0,1
49,0,10,3,4,5,4,0,60,0,1
51,2,15,0,5,2,0,1,60,0,0
46,0,11,0,1,2,0,1,40,0,1
31,0,9,0,9,2,0,1,45,0,1
27,0,9,0,7,2,0,1,40,0,1
48,0,10,0,1,2,0,1,40,0,1
30,0,10,1,8,5,4,0,40,0,1
29,4,13,1,5,3,0,1,50,0,1
50,3,14,2,4,3,0,0,50,0,1
18,0,9,2,10,3,4,1,35,0,1
37,0,9,0,4,2,0,1,55,0,0
51,1,9,0,3,2,0,1,60,0,0
31,0,9,0,1,2,0,1,47,0,1
29,0,11,1,0,3,4,1,40,0,0
39,0,6,0,1,2,0,1,40,0,1
48,0,10,0,3,2,4,1,40,0,0
44,0,13,0,3,2,0,1,50,0,0
39,0,6,0,7,2,0,1,40,0,1
22,4,7,2,6,1,0,1,35,0,1
42,0,5,1,1,3,0,1,40,0,1
18,0,9,2,3,1,0,0,33,0,1
27,0,10,5,3,3,0,0,25,0,1
51,0,6,3,7,5,4,0,40,0,1
27,1,10,0,4,2,0,1,40,0,1
60,1,7,0,9,2,0,1,50,0,1
36,0,2,0,6,2,0,1,40,16,1
45,0,13,0,4,2,1,1,60,11,0
40,0,9,0,3,2,0,1,52,0,0
63,0,10,0,5,2,0,1,40,0,0
41,0,9,5,10,5,4,1,50,0,1
34,0,9,1,10,5,0,0,48,5,1
34,0,10,0,8,2,0,1,40,0,1
31,0,13,0,8,0,0,0,40,0,0
22,5,12,2,5,3,0,0,15,0,1
49,0,10,0,4,2,0,1,50,0,0
36,0,15,0,5,2,0,1,50,0,0
27,0,13,2,0,3,0,1,37,0,1
52,1,9,0,9,2,0,1,60,0,0
29,0,9,0,2,2,4,1,50,0,1
27,0,6,3,7,1,0,1,35,20,1
42,0,9,2,2,3,0,0,65,0,1
49,1,13,4,3,5,0,0,40,0,1
24,0,10,2,1,5,0,1,50,0,1
22,0,9,2,3,5,0,1,20,0,1
30,1,13,2,3,5,0,1,40,0,1
28,0,10,2,2,3,0,1,40,0,1
20,0,11,2,2,1,0,1,40,0,1
45,2,15,0,5,2,0,1,43,0,0
39,0,9,1,3,3,0,0,50,0,0
43,0,15,2,5,3,0,1,66,23,1
18,0,9,2,3,1,0,0,20,0,1
53,0,9,0,7,2,0,1,40,0,1
74,0,10,0,3,2,0,1,20,0,0
39,0,13,0,5,2,1,1,48,15,0
49,0,9,0,1,2,0,1,42,0,0
21,0,6,0,6,2,0,1,35,0,1
39,0,9,2,1,3,0,1,50,0,0
49,0,11,0,3,2,0,1,25,0,1
47,0,13,0,4,2,0,1,44,0,0
46,1,9,0,4,2,0,1,40,0,1
29,0,11,0,1,2,1,1,32,0,0
61,1,9,4,5,5,0,0,16,0,1
48,0,10,1,4,3,0,0,38,0,1
44,0,5,1,1,3,0,1,40,0,1
37,2,13,0,1,2,0,1,60,0,1
45,0,10,0,3,2,0,1,50,0,1
51,1,13,0,5,2,0,1,45,0,0
33,4,13,2,4,3,0,0,50,0,1
55,1,13,0,5,0,0,0,8,0,1
25,0,10,0,2,0,0,0,60,0,1
26,0,9,1,9,3,1,1,40,15,1
54,0,9,0,4,2,0,1,40,0,0
38,0,9,2,3,3,0,0,33,0,1
39,4,14,0,5,0,0,0,20,0,0
20,5,10,2,5,1,0,1,40,0,1
30,0,9,1,8,3,0,0,40,0,1
29,3,9,1,8,3,3,1,45,0,1
42,0,9,1,6,3,0,0,40,0,1
24,0,12,2,8,3,0,1,40,0,1
36,0,9,0,7,2,0,1,50,0,0
60,0,14,0,8,2,1,1,50,10,0
42,0,9,1,9,3,0,1,44,0,1
42,0,6,0,1,2,0,1,45,0,1
46,0,9,5,7,3,0,0,40,29,1
52,5,14,5,4,5,0,0,44,0,0
43,0,10,1,8,5,4,0,35,0,1
43,5,13,2,5,3,0,0,40,0,1
27,0,7,1,1,1,0,1,40,0,1
52,4,14,0,4,2,0,1,60,0,0
31,0,10,0,10,2,0,1,50,0,1
44,0,5,2,2,5,4,0,40,0,1
27,0,10,1,5,1,0,0,40,0,1
50,0,10,1,4,3,0,1,40,0,1
23,0,10,2,0,3,0,0,40,0,1
22,0,10,2,8,5,4,0,30,0,1
36,5,10,2,4,5,0,0,40,0,1
24,0,13,2,0,3,0,0,40,0,1
59,0,10,0,3,2,0,1,40,0,0
39,0,11,0,1,2,0,1,50,0,0
23,0,13,2,4,1,0,1,40,0,1
37,0,13,2,5,3,0,0,42,0,1
25,4,12,2,8,1,4,0,38,0,1
40,0,9,0,1,0,0,0,45,0,1
38,5,13,0,5,2,1,1,60,7,0
31,0,9,0,2,2,0,1,35,0,1
28,4,16,1,5,3,0,0,40,0,1
24,0,9,2,3,5,4,1,25,0,1
46,4,12,0,12,2,0,1,50,0,0
29,0,9,0,7,0,1,0,40,25,1
38,3,15,0,5,2,0,1,50,0,0
53,0,10,3,4,5,4,0,40,0,1
33,0,9,0,0,0,0,0,40,0,0
44,0,9,0,7,2,0,1,48,0,1
46,0,13,1,5,3,0,1,45,2,0
30,0,13,2,3,1,0,1,40,0,1
24,0,10,0,3,2,0,1,40,0,1
29,0,9,2,8,1,0,0,40,0,1
62,1,10,0,4,2,0,1,70,0,1
25,0,9,5,4,3,0,1,45,0,1
45,0,10,2,2,3,0,1,40,0,1
21,0,10,2,1,1,0,1,40,0,1
64,3,10,0,10,2,0,1,40,0,0
39,0,13,1,0,3,0,1,40,0,1
60,0,9,0,3,2,0,1,40,0,1
35,0,9,2,0,3,0,1,40,0,1
27,0,13,2,0,3,0,1,40,0,1
41,0,9,1,1,1,0,1,40,0,1
32,5,14,0,5,2,0,1,50,0,1
24,0,9,0,1,2,0,1,40,0,1
32,0,13,0,1,2,0,1,40,0,0
42,4,10,0,4,2,0,1,45,0,0
58,0,14,4,3,3,0,0,27,0,1
23,0,14,0,5,2,1,1,50,7,0
31,3,9,0,9,2,2,1,40,0,1
37,0,13,0,5,0,0,0,16,0,0
19,0,9,2,3,1,0,1,38,0,1
27,1,13,2,5,3,0,0,20,0,1
61,1,5,0,3,2,0,1,58,0,0
39,0,13,0,5,2,0,1,45,0,0
25,0,13,2,6,5,4,1,40,0,1
58,0,10,0,3,2,0,1,40,0,0
27,1,10,0,10,4,3,1,50,26,0
51,0,3,0,6,2,4,1,52,0,1
43,4,14,0,5,2,0,1,40,0,0
46,0,9,1,8,5,0,0,40,0,1
50,4,9,0,6,2,0,1,40,0,1
20,0,9,2,6,1,0,1,15,0,1
35,0,13,4,5,5,0,0,32,0,0
57,0,2,0,6,2,0,1,40,16,1
40,0,15,0,8,4,1,0,40,15,1
42,4,6,2,9,5,0,1,35,0,1
67,2,6,0,1,2,0,1,40,0,1
47,0,13,0,7,2,0,1,44,0,0
30,0,9,2,6,3,0,1,50,0,1
26,0,7,2,7,5,0,0,15,0,1
51,0,9,0,1,2,0,1,40,0,1
38,0,10,4,2,4,4,0,45,28,1
24,0,9,0,6,1,0,1,35,0,1
48,1,9,0,3,0,0,0,50,0,1
70,0,13,0,6,2,0,1,40,0,0
35,0,9,0,1,2,0,1,40,0,1
26,0,10,0,1,2,0,1,45,0,0
64,0,9,2,4,3,0,1,3,0,1
26,0,9,2,8,5,0,0,35,0,1
39,1,9,0,10,2,0,1,30,0,1
55,0,10,2,8,1,0,0,36,0,1
33,1,9,0,1,2,0,1,40,0,1
31,0,13,0,4,2,0,1,55,0,0
28,4,9,2,8,4,0,1,20,0,1
50,0,14,0,7,2,0,1,30,0,1
26,4,13,0,5,0,0,0,55,0,0
44,3,12,1,8,3,4,0,40,0,1
51,0,9,5,1,3,0,1,40,0,1
34,0,9,0,2,2,0,1,50,0,1
37,0,13,0,5,2,0,1,39,0,0
29,0,15,0,5,2,0,1,50,0,0
24,0,13,2,5,3,4,1,40,0,1
27,0,11,1,8,5,0,0,40,0,1
44,0,10,0,1,2,0,1,45,0,1
24,0,9,2,7,3,0,1,40,0,1
54,0,9,0,4,2,0,1,55,0,0
47,0,10,3,8,5,0,0,50,0,0
30,0,9,2,2,3,0,1,30,0,1
35,0,10,1,8,3,0,0,40,0,1
39,3,10,0,8,2,4,1,40,0,1
42,0,12,3,8,5,4,0,40,0,1
70,2,13,0,4,2,0,1,50,0,0
41,0,15,0,8,2,1,1,40,15,1
36,0,9,2,4,3,0,0,38,0,1
44,0,14,0,5,2,0,1,42,0,0
20,0,10,2,10,1,0,0,17,0,1
29,0,6,2,5,3,0,1,40,0,1
27,0,9,0,0,0,0,0,40,0,1
30,0,14,0,5,2,1,1,40,0,0
59,1,10,0,9,2,0,1,60,0,1
31,0,13,2,2,3,0,0,25,0,1
21,0,9,2,2,4,0,1,40,20,1
26,0,10,2,1,5,1,1,37,27,1
57,2,9,0,3,2,0,1,45,0,0
59,1,10,0,1,2,0,1,20,0,0
25,0,10,2,10,3,0,1,55,0,1
39,0,14,0,5,2,0,1,45,0,0
53,0,14,0,5,2,0,1,40,0,0
32,5,9,2,8,3,0,0,40,0,1
38,0,7,0,1,2,0,1,40,0,1
21,0,11,2,8,5,4,0,35,0,1
17,0,7,2,6,1,0,1,30,0,1
44,0,7,2,7,5,4,0,40,0,1
23,0,10,2,6,1,0,1,20,0,1
57,0,10,0,1,0,0,0,40,0,0
30,5,7,0,10,2,0,1,40,0,1
51,1,9,0,9,2,0,1,55,0,1
54,1,9,0,1,2,0,1,35,0,1
44,0,10,1,8,3,0,0,40,5,1
60,0,10,0,12,2,0,1,16,0,0
28,0,13,0,3,2,0,1,42,0,0
39,0,9,0,7,2,0,1,50,0,0
55,0,14,0,5,2,0,1,40,0,0
36,0,14,0,5,0,0,0,50,0,0
55,4,14,0,5,0,0,0,45,0,0
33,0,9,0,7,2,0,1,55,0,0
30,0,9,0,8,0,0,0,40,0,0
40,4,13,0,5,2,0,1,20,0,1
30,0,14,0,4,2,0,1,50,0,0
40,0,10,1,0,3,0,1,30,31,0
24,0,9,2,10,3,0,0,50,0,1
18,0,7,2,3,1,0,1,20,0,1
18,0,9,2,6,1,0,0,25,0,1
49,0,9,0,1,2,0,1,45,0,0
42,0,9,0,1,2,0,1,50,0,1
28,4,9,0,6,2,0,1,40,0,1
32,0,12,0,1,2,0,1,40,0,1
48,1,10,3,3,5,0,0,50,0,1
24,0,4,2,11,1,0,0,32,36,1
73,1,9,0,3,0,0,0,25,0,1
23,0,10,0,10,2,0,1,60,0,0
19,0,10,2,11,3,0,0,40,0,1
27,0,9,0,3,2,0,1,35,20,1
27,0,8,2,2,3,0,1,40,0,1
41,1,15,0,5,2,0,1,50,0,0
31,0,9,0,1,2,0,1,20,0,1
64,2,9,0,1,2,0,1,40,0,0
45,0,8,2,2,1,0,1,10,20,1
47,0,9,0,2,0,0,0,35,0,1
22,0,9,2,7,4,0,1,35,0,1
24,0,13,2,10,5,4,0,40,0,1
69,5,9,0,2,2,0,1,20,0,1
40,1,11,0,4,2,0,1,40,0,0
45,0,9,0,1,2,0,1,40,0,1
47,1,12,2,9,4,0,1,45,0,0
31,0,9,2,7,3,0,0,40,0,1
48,0,12,1,4,5,0,0,42,0,1
41,0,13,0,5,0,4,0,35,28,0
34,0,13,2,8,1,0,1,40,0,1
48,0,10,0,5,2,0,1,40,0,1
28,4,11,0,5,0,0,0,36,0,0
20,0,12,2,4,1,0,0,40,0,1
39,0,13,0,8,2,1,1,40,15,0
40,3,10,1,4,3,4,0,40,0,1
28,0,6,2,10,3,0,1,45,0,1
20,0,10,2,3,3,0,0,25,0,1
41,0,13,1,5,3,4,1,40,0,1
49,2,10,0,3,2,0,1,50,0,0
24,0,9,0,7,2,0,1,40,0,1
35,5,9,0,12,2,0,1,40,0,1
22,0,10,2,3,1,0,1,40,0,1
23,0,13,2,2,3,0,0,30,0,1
23,0,9,1,4,5,0,0,40,0,1
42,1,11,0,10,2,0,1,80,0,0
34,0,10,0,5,2,0,1,64,0,0
32,3,11,2,0,1,4,1,40,0,1
54,0,9,0,8,2,0,1,54,0,0
48,0,13,3,8,5,1,0,40,15,1
38,0,13,0,5,2,0,1,40,0,0
48,5,13,1,8,5,0,0,40,0,1
22,0,3,0,2,2,0,1,40,36,1
42,0,13,0,0,2,0,1,50,0,0
31,0,16,0,5,2,1,1,40,11,1
27,0,9,2,2,3,0,0,50,0,0
57,0,14,3,5,3,0,1,32,0,0
46,5,11,1,0,3,0,0,42,0,1
44,3,11,0,1,2,0,1,40,0,0
42,4,10,0,12,2,0,1,40,0,0
24,0,13,2,4,3,0,1,40,0,1
38,0,2,5,1,3,0,1,40,20,1
29,0,13,0,4,2,0,1,52,35,0
38,0,9,0,1,2,0,1,55,0,1
33,0,10,1,4,5,0,0,40,0,1
61,0,9,0,2,0,0,0,4,0,1
49,4,11,0,1,2,0,1,40,0,0
51,1,12,0,4,2,0,1,40,0,0
42,0,9,1,2,4,4,0,35,0,1
21,0,9,2,6,1,0,1,40,0,1
54,0,10,0,9,2,0,1,50,0,1
23,0,10,2,8,3,0,0,30,0,1
52,0,6,0,1,2,0,1,40,0,1
28,4,14,0,5,0,0,0,40,0,0
23,0,10,1,6,1,0,1,40,0,1
43,0,9,0,3,2,0,1,80,0,0
45,0,10,0,1,2,0,1,50,0,0
51,1,4,0,4,2,0,1,42,0,1
23,0,10,2,3,1,1,0,40,0,1
73,1,13,0,9,2,0,1,30,0,1
47,1,7,1,4,5,0,0,55,0,1
26,0,11,2,4,3,4,0,40,0,1
40,0,9,0,6,2,0,1,40,0,0
32,1,13,0,3,2,0,1,47,0,1
39,0,6,1,2,5,4,0,40,0,1
33,3,13,2,5,3,0,0,40,0,1
35,0,9,0,9,2,0,1,35,0,1
42,0,9,1,4,1,0,1,40,0,1
46,0,10,0,1,2,0,1,44,0,1
33,0,9,2,8,1,0,1,40,0,1
47,0,3,2,7,1,0,1,20,0,1
33,0,13,0,4,2,0,1,40,0,1
26,0,9,1,8,1,0,0,40,0,1
42,5,10,1,8,5,4,0,40,0,1
28,0,13,0,5,2,0,1,50,0,1
18,0,8,2,3,1,0,0,20,0,1
33,1,10,0,4,2,0,1,45,0,1
36,0,13,4,5,5,0,0,44,0,1
33,0,9,0,12,2,0,1,48,0,0
40,0,9,5,8,5,0,0,40,0,1
57,1,16,0,3,2,0,1,40,0,0
40,0,9,1,10,5,0,1,45,0,1
36,0,9,0,0,2,0,1,50,0,1
45,0,13,2,8,3,4,0,40,0,0
52,0,13,0,4,2,0,1,50,0,1
24,0,9,3,7,3,0,1,40,0,1
30,0,9,5,8,3,0,0,40,0,1
46,1,16,2,5,3,0,0,45,0,1
36,0,9,3,3,5,4,0,40,0,1
48,0,9,2,4,3,0,0,50,0,1
36,0,11,1,8,5,0,0,40,0,1
48,0,9,0,10,2,0,1,40,0,0
21,0,10,2,0,1,0,0,9,0,1
18,0,9,2,8,3,0,0,40,0,1
38,0,13,1,5,3,0,0,50,0,0
36,5,13,0,12,2,0,1,55,0,0
38,0,9,2,10,3,0,0,40,0,1
55,1,15,4,5,3,0,1,55,0,0
27,0,9,0,1,2,0,1,45,0,0
22,5,12,2,8,3,0,1,40,0,1
29,0,10,2,6,4,0,1,40,0,1
40,0,10,2,4,5,0,0,40,0,1
21,0,10,2,3,1,0,0,20,0,1
49,0,9,1,8,3,0,0,40,0,1
29,0,13,0,5,0,0,0,50,0,0
28,0,13,2,4,3,0,1,50,0,0
26,0,9,0,12,2,0,1,40,0,1
33,0,9,2,8,3,0,0,41,0,1
59,0,14,0,0,2,0,1,40,13,1
37,0,11,0,8,2,0,1,40,0,1
27,0,10,2,1,3,0,1,40,0,1
39,0,14,0,5,2,1,1,40,15,0
49,4,14,2,5,3,0,0,80,0,1
30,0,9,0,3,1,1,0,40,0,1
28,0,5,0,12,0,4,0,40,0,1
25,5,13,2,12,1,0,1,40,0,1
18,0,6,2,7,1,0,1,40,0,1
25,0,12,2,6,1,0,1,26,0,1
36,0,10,2,7,1,0,1,40,0,1
52,0,9,0,7,2,0,1,40,0,0
25,0,9,1,1,3,0,1,40,0,1
26,0,13,2,5,1,0,1,40,0,1
50,0,13,0,4,0,0,0,20,0,0
48,0,12,0,4,2,0,1,40,0,0
39,0,9,0,6,2,0,1,40,0,1
30,4,13,0,5,2,0,1,40,0,1
26,0,9,0,1,2,0,1,60,0,1
36,0,10,0,1,2,0,1,40,0,0
49,0,16,0,3,2,0,1,60,0,1
34,4,13,0,5,2,0,1,60,0,1
28,0,9,2,2,4,3,1,48,20,1
28,1,9,2,2,3,0,1,40,0,1
42,0,10,0,1,2,0,1,40,0,0
26,1,9,0,1,2,0,1,40,0,1
54,0,9,0,1,2,4,1,40,0,0
61,1,9,0,3,2,0,1,53,0,1
45,1,15,2,5,3,0,1,30,0,0
29,0,13,2,8,3,0,0,35,0,1
74,0,9,1,6,3,0,0,16,0,1
61,4,9,4,5,3,0,0,40,0,1
27,0,10,2,3,1,0,1,22,0,1
53,3,13,0,5,2,0,1,40,0,0
57,1,9,0,9,2,1,1,40,0,1
41,0,10,0,1,2,0,1,40,0,1
45,0,13,0,5,2,0,1,50,0,1
43,0,9,0,3,2,0,1,40,0,1
29,0,9,0,2,1,1,1,25,15,1
41,0,13,0,4,0,0,0,40,0,1
50,0,9,1,7,3,0,0,40,0,1
52,0,9,0,3,2,0,1,60,0,0
18,2,9,2,10,1,0,1,60,0,1
57,0,9,0,1,2,0,1,40,0,1
63,5,10,0,8,2,0,1,40,0,1
29,0,9,2,8,4,0,1,40,20,1
32,1,13,0,5,2,0,1,40,0,0
34,0,9,0,7,2,0,1,40,0,0
43,0,9,1,8,5,0,0,58,0,1
39,0,10,0,7,2,0,1,40,0,0
28,0,9,2,7,1,0,1,45,0,1
32,0,13,2,8,3,0,0,40,0,1
28,5,15,2,5,3,0,1,90,0,1
40,0,10,0,7,2,0,1,50,0,0
25,0,13,2,0,3,0,1,60,0,0
54,4,14,0,5,2,0,1,50,0,0
48,2,13,0,9,2,0,1,70,0,0
51,0,10,1,4,3,0,0,36,0,1
67,5,4,0,10,2,0,1,35,0,1
17,0,6,2,3,5,0,0,24,0,1
24,5,10,2,2,3,0,1,40,0,1
25,0,9,0,6,2,0,1,40,0,1
54,0,10,1,2,3,0,0,47,0,1
32,0,9,1,5,1,0,0,40,0,1
41,3,9,2,8,1,0,1,40,0,1
53,0,9,1,2,3,0,0,40,0,1
45,0,11,1,5,3,0,0,32,0,1
51,0,9,0,7,2,0,1,40,0,0
41,5,14,0,5,2,0,1,60,0,0
40,3,11,0,5,0,0,0,65,0,0
27,0,9,2,9,4,0,1,40,20,1
41,0,13,0,8,2,1,1,35,15,0
51,0,13,0,4,2,0,1,60,0,0
36,0,10,1,8,5,0,0,40,0,1
34,2,9,2,9,1,0,1,55,0,1
43,0,9,0,8,2,0,1,40,0,1
61,3,9,1,8,1,4,0,20,0,1
31,0,6,3,10,5,0,1,40,0,1
34,0,9,0,3,2,0,1,65,0,0
43,0,9,0,1,2,0,1,99,0,0
52,0,8,0,1,2,0,1,40,0,1
18,0,7,2,2,1,0,0,20,0,1
37,3,10,0,5,2,0,1,40,0,0
60,0,9,0,8,2,0,1,40,0,1
47,0,10,4,10,5,0,0,25,6,1
21,0,10,2,8,1,0,1,30,0,1
34,2,13,0,4,2,0,1,55,0,0
28,0,9,1,2,3,0,0,52,0,1
40,4,11,0,12,2,0,1,40,0,0
26,0,12,2,2,3,0,1,40,0,1
48,0,10,2,2,5,4,0,40,0,1
46,0,10,0,9,2,0,1,40,0,1
58,0,10,0,3,2,0,1,48,0,1
32,2,9,2,1,3,0,1,40,0,1
38,0,10,0,1,2,1,1,40,0,0
43,1,10,0,9,2,0,1,99,0,1
17,0,7,2,11,1,0,0,12,0,1
36,0,9,0,1,2,0,1,40,16,1
30,0,9,0,10,2,0,1,70,0,0
45,0,9,0,1,2,0,1,40,0,1
51,1,9,0,10,2,0,1,50,0,1
29,0,10,0,4,2,0,1,48,0,1
35,1,11,2,9,1,0,1,65,0,1
19,0,10,2,3,1,0,0,20,0,1
56,0,5,0,3,2,0,1,40,0,1
24,0,9,0,7,0,0,0,24,0,1
33,0,12,0,12,2,0,1,40,0,1
43,0,13,2,3,5,4,0,35,0,0
22,5,10,2,2,1,0,1,45,0,1
44,0,10,2,2,3,4,1,55,0,1
37,0,9,3,1,3,0,1,50,0,1
34,2,10,2,3,3,0,1,75,0,1
43,0,11,3,3,5,0,0,45,0,1
39,0,9,1,8,5,0,0,40,0,1
30,0,10,0,6,2,0,1,32,0,1
58,0,4,2,6,3,0,0,33,0,1
45,4,9,1,8,5,0,0,35,0,1
30,0,10,1,8,5,4,0,40,0,1
42,0,10,0,5,0,0,0,36,0,1
50,0,14,0,4,2,0,1,50,0,0
25,4,11,2,12,1,0,1,30,0,1
34,0,13,0,4,2,0,1,40,0,0
50,0,10,0,3,2,0,1,40,0,0
60,5,16,0,5,2,0,1,55,0,1
41,0,12,0,5,2,0,1,60,0,0
71,1,4,0,9,2,0,1,10,0,1
40,1,15,1,2,3,0,0,35,0,1
22,0,13,2,4,1,0,0,30,0,1
52,0,13,2,5,3,0,1,38,0,1
30,0,10,2,6,3,0,1,55,0,1
40,0,10,0,7,2,0,1,40,0,1
31,3,12,0,3,2,1,1,40,0,1
44,0,13,0,4,2,0,1,45,0,0
38,4,15,0,5,2,4,1,40,0,0
46,0,15,2,4,3,0,1,50,0,0
57,3,15,1,4,3,4,1,55,0,0
39,0,7,0,10,2,0,1,40,0,1
42,0,13,1,4,3,0,0,55,0,0
43,0,11,0,3,2,0,1,40,0,0
22,0,10,2,3,3,0,0,17,0,1
44,0,13,0,1,2,0,1,50,0,0
37,0,10,0,3,0,0,0,40,0,0
26,5,13,2,8,3,0,0,80,0,1
35,0,9,2,2,3,0,1,30,0,1
28,0,9,2,6,1,0,0,40,0,1
34,0,10,2,8,3,1,0,35,8,1
18,0,9,2,7,3,0,1,40,0,1
25,0,9,2,7,1,0,1,40,0,1
44,2,13,0,1,2,0,1,50,0,0
61,0,2,4,6,3,0,0,40,0,1
39,0,10,0,4,2,0,1,50,0,0
61,0,13,0,5,2,0,1,40,0,0
22,0,9,4,8,1,0,0,40,0,1
19,0,10,2,6,1,0,1,25,0,1
45,0,13,2,0,1,0,1,40,0,1
20,0,10,2,8,1,0,0,25,0,1
37,0,9,1,7,3,1,0,40,15,1
26,0,10,2,1,3,0,1,40,0,1
26,0,13,0,4,0,0,0,55,0,0
58,0,9,3,2,5,0,0,40,24,1
64,0,9,4,3,3,0,0,50,23,0
19,0,9,0,3,4,0,0,25,0,1
36,0,13,1,6,3,0,1,30,0,1
47,0,12,2,8,3,0,0,40,0,1
62,0,10,0,3,2,0,1,40,0,1
